FG1	FG2	incompatible
amidines_primary	azide	0
amidines_primary	carboxylic_acids	0
amidines_primary	thiols	0
amidines_primary	calc_THIOPHENOLS	0
amidines_primary	calc_NITRO	0
amidines_primary	calc_PHENOLS	0
amidines_primary	sec_fmoc	0
amidines_primary	sulphonyl_chlorides	1
amidines_primary	boronics_aromatic	0
amidines_primary	tert_fmoc	0
amidines_primary	ester_methyl_ethyl	0
amidines_primary	nitro_fluoro	0
amidines_primary	sec_aniline_boc	0
amidines_primary	tert_aniline_boc	0
amidines_primary	o_nitro_sec_aniline	0
amidines_primary	calc_ARYLHALIDE	0
amidines_primary	amines-aliphatic-primary	0
amidines_primary	calc_AMINES_AROMATIC_PRIMARY	0
amidines_primary	isocyanates	0
amidines_primary	isothiocyanates	0
amidines_primary	o_iodo_aniline	0
amidines_primary	hydrazines_primary	0
amidines_primary	nitrile	0
amidines_primary	ketones_a_bromo	0
amidines_primary	ynones	0
amidines_primary	amidines_primary	1
amidines_primary	amidines_secondary	1
amidines_primary	guanidines_secondary_primary	0
amidines_primary	guanidines_secondary_secondary	0
amidines_primary	guanidines_tertiary_primary	0
amidines_primary	guanidines_tertiary_secondary	0
amidines_primary	calc_NAS_ELECTROPHILE	0
amidines_primary	o_amino_phenols	0
amidines_primary	o_amino_thiophenols	0
amidines_primary	o_iodo_sec_aniline	0
amidines_primary	triazine_dichloro	0
amidines_primary	triazine_chloro	0
amidines_primary	calc_AMINES_AROMATIC_SECONDARY_1	0
amidines_primary	sec_boc	0
amidines_primary	tert_boc	0
amidines_primary	alcohols_primary	0
amidines_secondary	NO_FG	0
amidines_secondary	aldehyde	0
amidines_secondary	alkynes_terminal	0
amidines_secondary	amines_aliphatic_secondary	0
amidines_secondary	azide	0
amidines_secondary	carboxylic_acids	0
amidines_secondary	thiols	0
amidines_secondary	calc_THIOPHENOLS	0
amidines_secondary	calc_NITRO	0
amidines_secondary	calc_PHENOLS	0
amidines_secondary	sec_fmoc	0
amidines_secondary	sulphonyl_chlorides	1
amidines_secondary	boronics_aromatic	0
amidines_secondary	tert_fmoc	0
amidines_secondary	ester_methyl_ethyl	0
amidines_secondary	nitro_fluoro	0
amidines_secondary	sec_aniline_boc	0
amidines_secondary	tert_aniline_boc	0
amidines_secondary	o_nitro_sec_aniline	0
amidines_secondary	calc_ARYLHALIDE	0
amidines_secondary	amines-aliphatic-primary	0
amidines_secondary	calc_AMINES_AROMATIC_PRIMARY	0
amidines_secondary	isocyanates	0
amidines_secondary	isothiocyanates	0
amidines_secondary	o_iodo_aniline	0
amidines_secondary	hydrazines_primary	0
amidines_secondary	nitrile	0
amidines_secondary	ketones_a_bromo	0
amidines_secondary	ynones	0
amidines_secondary	amidines_primary	1
amidines_secondary	amidines_secondary	1
amidines_secondary	guanidines_secondary_primary	0
amidines_secondary	guanidines_secondary_secondary	0
amidines_secondary	guanidines_tertiary_primary	0
amidines_secondary	guanidines_tertiary_secondary	0
amidines_secondary	calc_NAS_ELECTROPHILE	0
amidines_secondary	o_amino_phenols	0
amidines_secondary	o_amino_thiophenols	0
amidines_secondary	o_iodo_sec_aniline	0
amidines_secondary	triazine_dichloro	0
amidines_secondary	triazine_chloro	0
amidines_secondary	calc_AMINES_AROMATIC_SECONDARY_1	0
amidines_secondary	sec_boc	0
amidines_secondary	tert_boc	0
amidines_secondary	alcohols_primary	0
guanidines_secondary_primary	NO_FG	0
guanidines_secondary_primary	aldehyde	0
guanidines_secondary_primary	alkynes_terminal	0
guanidines_secondary_primary	amines_aliphatic_secondary	0
guanidines_secondary_primary	azide	0
guanidines_secondary_primary	carboxylic_acids	0
guanidines_secondary_primary	thiols	0
guanidines_secondary_primary	calc_THIOPHENOLS	0
guanidines_secondary_primary	calc_NITRO	0
guanidines_secondary_primary	calc_PHENOLS	0
guanidines_secondary_primary	sec_fmoc	0
guanidines_secondary_primary	sulphonyl_chlorides	1
guanidines_secondary_primary	boronics_aromatic	0
guanidines_secondary_primary	tert_fmoc	0
guanidines_secondary_primary	ester_methyl_ethyl	0
guanidines_secondary_primary	nitro_fluoro	1
guanidines_secondary_primary	sec_aniline_boc	0
guanidines_secondary_primary	tert_aniline_boc	0
guanidines_secondary_primary	o_nitro_sec_aniline	0
guanidines_secondary_primary	calc_ARYLHALIDE	0
guanidines_secondary_primary	amines-aliphatic-primary	0
guanidines_secondary_primary	calc_AMINES_AROMATIC_PRIMARY	0
guanidines_secondary_primary	isocyanates	1
guanidines_secondary_primary	isothiocyanates	1
guanidines_secondary_primary	o_iodo_aniline	0
guanidines_secondary_primary	hydrazines_primary	0
guanidines_secondary_primary	nitrile	0
guanidines_secondary_primary	ketones_a_bromo	1
guanidines_secondary_primary	ynones	0
guanidines_secondary_primary	amidines_primary	0
guanidines_secondary_primary	amidines_secondary	0
guanidines_secondary_primary	guanidines_secondary_primary	1
guanidines_secondary_primary	guanidines_secondary_secondary	1
guanidines_secondary_primary	guanidines_tertiary_primary	1
guanidines_secondary_primary	guanidines_tertiary_secondary	1
guanidines_secondary_primary	calc_NAS_ELECTROPHILE	0
guanidines_secondary_primary	o_amino_phenols	0
guanidines_secondary_primary	o_amino_thiophenols	0
guanidines_secondary_primary	o_iodo_sec_aniline	0
guanidines_secondary_primary	triazine_dichloro	1
guanidines_secondary_primary	triazine_chloro	0
guanidines_secondary_primary	calc_AMINES_AROMATIC_SECONDARY_1	0
guanidines_secondary_primary	sec_boc	0
guanidines_secondary_primary	tert_boc	0
guanidines_secondary_primary	alcohols_primary	0
guanidines_secondary_secondary	NO_FG	0
guanidines_secondary_secondary	aldehyde	0
guanidines_secondary_secondary	alkynes_terminal	0
guanidines_secondary_secondary	amines_aliphatic_secondary	0
guanidines_secondary_secondary	azide	0
guanidines_secondary_secondary	carboxylic_acids	0
guanidines_secondary_secondary	thiols	0
guanidines_secondary_secondary	calc_THIOPHENOLS	0
guanidines_secondary_secondary	calc_NITRO	0
guanidines_secondary_secondary	calc_PHENOLS	0
guanidines_secondary_secondary	sec_fmoc	0
guanidines_secondary_secondary	sulphonyl_chlorides	1
guanidines_secondary_secondary	boronics_aromatic	0
guanidines_secondary_secondary	tert_fmoc	0
guanidines_secondary_secondary	ester_methyl_ethyl	0
guanidines_secondary_secondary	nitro_fluoro	1
guanidines_secondary_secondary	sec_aniline_boc	0
guanidines_secondary_secondary	tert_aniline_boc	0
guanidines_secondary_secondary	o_nitro_sec_aniline	0
guanidines_secondary_secondary	calc_ARYLHALIDE	0
guanidines_secondary_secondary	amines-aliphatic-primary	0
guanidines_secondary_secondary	calc_AMINES_AROMATIC_PRIMARY	0
guanidines_secondary_secondary	isocyanates	1
guanidines_secondary_secondary	isothiocyanates	1
guanidines_secondary_secondary	o_iodo_aniline	0
guanidines_secondary_secondary	hydrazines_primary	0
guanidines_secondary_secondary	nitrile	0
guanidines_secondary_secondary	ketones_a_bromo	1
guanidines_secondary_secondary	ynones	0
guanidines_secondary_secondary	amidines_primary	0
guanidines_secondary_secondary	amidines_secondary	0
guanidines_secondary_secondary	guanidines_secondary_primary	1
guanidines_secondary_secondary	guanidines_secondary_secondary	1
guanidines_secondary_secondary	guanidines_tertiary_primary	1
guanidines_secondary_secondary	guanidines_tertiary_secondary	1
guanidines_secondary_secondary	calc_NAS_ELECTROPHILE	0
guanidines_secondary_secondary	o_amino_phenols	0
guanidines_secondary_secondary	o_amino_thiophenols	0
guanidines_secondary_secondary	o_iodo_sec_aniline	0
guanidines_secondary_secondary	triazine_dichloro	1
guanidines_secondary_secondary	triazine_chloro	0
guanidines_secondary_secondary	calc_AMINES_AROMATIC_SECONDARY_1	0
guanidines_secondary_secondary	sec_boc	0
guanidines_secondary_secondary	tert_boc	0
guanidines_secondary_secondary	alcohols_primary	0
guanidines_tertiary_primary	NO_FG	0
guanidines_tertiary_primary	aldehyde	0
guanidines_tertiary_primary	alkynes_terminal	0
guanidines_tertiary_primary	amines_aliphatic_secondary	0
guanidines_tertiary_primary	azide	0
guanidines_tertiary_primary	carboxylic_acids	0
guanidines_tertiary_primary	thiols	0
guanidines_tertiary_primary	calc_THIOPHENOLS	0
guanidines_tertiary_primary	calc_NITRO	0
guanidines_tertiary_primary	calc_PHENOLS	0
guanidines_tertiary_primary	sec_fmoc	0
guanidines_tertiary_primary	sulphonyl_chlorides	1
guanidines_tertiary_primary	boronics_aromatic	0
guanidines_tertiary_primary	tert_fmoc	0
guanidines_tertiary_primary	ester_methyl_ethyl	0
guanidines_tertiary_primary	nitro_fluoro	1
guanidines_tertiary_primary	sec_aniline_boc	0
guanidines_tertiary_primary	tert_aniline_boc	0
guanidines_tertiary_primary	o_nitro_sec_aniline	0
guanidines_tertiary_primary	calc_ARYLHALIDE	0
guanidines_tertiary_primary	amines-aliphatic-primary	0
guanidines_tertiary_primary	calc_AMINES_AROMATIC_PRIMARY	0
guanidines_tertiary_primary	isocyanates	1
guanidines_tertiary_primary	isothiocyanates	1
guanidines_tertiary_primary	o_iodo_aniline	0
guanidines_tertiary_primary	hydrazines_primary	0
guanidines_tertiary_primary	nitrile	0
guanidines_tertiary_primary	ketones_a_bromo	1
guanidines_tertiary_primary	ynones	0
guanidines_tertiary_primary	amidines_primary	0
guanidines_tertiary_primary	amidines_secondary	0
guanidines_tertiary_primary	guanidines_secondary_primary	1
guanidines_tertiary_primary	guanidines_secondary_secondary	1
guanidines_tertiary_primary	guanidines_tertiary_primary	1
guanidines_tertiary_primary	guanidines_tertiary_secondary	1
guanidines_tertiary_primary	calc_NAS_ELECTROPHILE	0
guanidines_tertiary_primary	o_amino_phenols	0
guanidines_tertiary_primary	o_amino_thiophenols	0
guanidines_tertiary_primary	o_iodo_sec_aniline	0
guanidines_tertiary_primary	triazine_dichloro	1
guanidines_tertiary_primary	triazine_chloro	0
guanidines_tertiary_primary	calc_AMINES_AROMATIC_SECONDARY_1	0
guanidines_tertiary_primary	sec_boc	0
guanidines_tertiary_primary	tert_boc	0
guanidines_tertiary_primary	alcohols_primary	0
guanidines_tertiary_secondary	NO_FG	0
guanidines_tertiary_secondary	aldehyde	0
guanidines_tertiary_secondary	alkynes_terminal	0
guanidines_tertiary_secondary	amines_aliphatic_secondary	0
guanidines_tertiary_secondary	azide	0
guanidines_tertiary_secondary	carboxylic_acids	0
guanidines_tertiary_secondary	thiols	0
guanidines_tertiary_secondary	calc_THIOPHENOLS	0
guanidines_tertiary_secondary	calc_NITRO	0
guanidines_tertiary_secondary	calc_PHENOLS	0
guanidines_tertiary_secondary	sec_fmoc	0
guanidines_tertiary_secondary	sulphonyl_chlorides	1
guanidines_tertiary_secondary	boronics_aromatic	0
guanidines_tertiary_secondary	tert_fmoc	0
guanidines_tertiary_secondary	ester_methyl_ethyl	0
guanidines_tertiary_secondary	nitro_fluoro	1
guanidines_tertiary_secondary	sec_aniline_boc	0
guanidines_tertiary_secondary	tert_aniline_boc	0
guanidines_tertiary_secondary	o_nitro_sec_aniline	0
guanidines_tertiary_secondary	calc_ARYLHALIDE	0
guanidines_tertiary_secondary	amines-aliphatic-primary	0
guanidines_tertiary_secondary	calc_AMINES_AROMATIC_PRIMARY	0
guanidines_tertiary_secondary	isocyanates	1
guanidines_tertiary_secondary	isothiocyanates	1
guanidines_tertiary_secondary	o_iodo_aniline	0
guanidines_tertiary_secondary	hydrazines_primary	0
guanidines_tertiary_secondary	nitrile	0
guanidines_tertiary_secondary	ketones_a_bromo	1
guanidines_tertiary_secondary	ynones	0
guanidines_tertiary_secondary	amidines_primary	0
guanidines_tertiary_secondary	amidines_secondary	0
guanidines_tertiary_secondary	guanidines_secondary_primary	1
guanidines_tertiary_secondary	guanidines_secondary_secondary	1
guanidines_tertiary_secondary	guanidines_tertiary_primary	1
guanidines_tertiary_secondary	guanidines_tertiary_secondary	1
guanidines_tertiary_secondary	calc_NAS_ELECTROPHILE	0
guanidines_tertiary_secondary	o_amino_phenols	0
guanidines_tertiary_secondary	o_amino_thiophenols	0
guanidines_tertiary_secondary	o_iodo_sec_aniline	0
guanidines_tertiary_secondary	triazine_dichloro	1
guanidines_tertiary_secondary	triazine_chloro	0
guanidines_tertiary_secondary	calc_AMINES_AROMATIC_SECONDARY_1	0
guanidines_tertiary_secondary	sec_boc	0
guanidines_tertiary_secondary	tert_boc	0
guanidines_tertiary_secondary	alcohols_primary	0
calc_NAS_ELECTROPHILE	NO_FG	0
calc_NAS_ELECTROPHILE	aldehyde	0
calc_NAS_ELECTROPHILE	alkynes_terminal	1
calc_NAS_ELECTROPHILE	amines_aliphatic_secondary	1
calc_NAS_ELECTROPHILE	azide	0
calc_NAS_ELECTROPHILE	carboxylic_acids	0
calc_NAS_ELECTROPHILE	thiols	1
calc_NAS_ELECTROPHILE	calc_THIOPHENOLS	1
calc_NAS_ELECTROPHILE	calc_NITRO	0
calc_NAS_ELECTROPHILE	calc_PHENOLS	1
calc_NAS_ELECTROPHILE	sec_fmoc	0
calc_NAS_ELECTROPHILE	sulphonyl_chlorides	0
calc_NAS_ELECTROPHILE	boronics_aromatic	0
calc_NAS_ELECTROPHILE	tert_fmoc	0
calc_NAS_ELECTROPHILE	ester_methyl_ethyl	0
calc_NAS_ELECTROPHILE	nitro_fluoro	1
calc_NAS_ELECTROPHILE	sec_aniline_boc	0
calc_NAS_ELECTROPHILE	tert_aniline_boc	0
calc_NAS_ELECTROPHILE	o_nitro_sec_aniline	0
calc_NAS_ELECTROPHILE	calc_ARYLHALIDE	0
calc_NAS_ELECTROPHILE	amines-aliphatic-primary	1
calc_NAS_ELECTROPHILE	calc_AMINES_AROMATIC_PRIMARY	1
calc_NAS_ELECTROPHILE	isocyanates	1
calc_NAS_ELECTROPHILE	isothiocyanates	1
calc_NAS_ELECTROPHILE	o_iodo_aniline	0
calc_NAS_ELECTROPHILE	hydrazines_primary	1
calc_NAS_ELECTROPHILE	nitrile	0
calc_NAS_ELECTROPHILE	ketones_a_bromo	1
calc_NAS_ELECTROPHILE	ynones	1
calc_NAS_ELECTROPHILE	amidines_primary	0
calc_NAS_ELECTROPHILE	amidines_secondary	0
calc_NAS_ELECTROPHILE	guanidines_secondary_primary	1
calc_NAS_ELECTROPHILE	guanidines_secondary_secondary	1
calc_NAS_ELECTROPHILE	guanidines_tertiary_primary	1
calc_NAS_ELECTROPHILE	guanidines_tertiary_secondary	1
calc_NAS_ELECTROPHILE	calc_NAS_ELECTROPHILE	1
calc_NAS_ELECTROPHILE	o_amino_phenols	1
calc_NAS_ELECTROPHILE	o_amino_thiophenols	1
calc_NAS_ELECTROPHILE	o_iodo_sec_aniline	0
calc_NAS_ELECTROPHILE	triazine_dichloro	1
calc_NAS_ELECTROPHILE	triazine_chloro	1
calc_NAS_ELECTROPHILE	calc_AMINES_AROMATIC_SECONDARY_1	1
calc_NAS_ELECTROPHILE	sec_boc	0
calc_NAS_ELECTROPHILE	tert_boc	0
calc_NAS_ELECTROPHILE	alcohols_primary	0
o_amino_phenols	NO_FG	0
o_amino_phenols	aldehyde	0
o_amino_phenols	alkynes_terminal	0
o_amino_phenols	amines_aliphatic_secondary	1
o_amino_phenols	azide	0
o_amino_phenols	carboxylic_acids	0
o_amino_phenols	thiols	0
o_amino_phenols	calc_THIOPHENOLS	1
o_amino_phenols	calc_NITRO	0
o_amino_phenols	calc_PHENOLS	1
o_amino_phenols	sec_fmoc	0
o_amino_phenols	sulphonyl_chlorides	1
o_amino_phenols	boronics_aromatic	0
o_amino_phenols	tert_fmoc	0
o_amino_phenols	ester_methyl_ethyl	0
o_amino_phenols	nitro_fluoro	1
o_amino_phenols	sec_aniline_boc	0
o_amino_phenols	tert_aniline_boc	0
o_amino_phenols	o_nitro_sec_aniline	0
o_amino_phenols	calc_ARYLHALIDE	0
o_amino_phenols	amines-aliphatic-primary	1
o_amino_phenols	calc_AMINES_AROMATIC_PRIMARY	1
o_amino_phenols	isocyanates	1
o_amino_phenols	isothiocyanates	1
o_amino_phenols	o_iodo_aniline	1
o_amino_phenols	hydrazines_primary	1
o_amino_phenols	nitrile	0
o_amino_phenols	ketones_a_bromo	1
o_amino_phenols	ynones	0
o_amino_phenols	amidines_primary	0
o_amino_phenols	amidines_secondary	0
o_amino_phenols	guanidines_secondary_primary	0
o_amino_phenols	guanidines_secondary_secondary	0
o_amino_phenols	guanidines_tertiary_primary	0
o_amino_phenols	guanidines_tertiary_secondary	0
o_amino_phenols	calc_NAS_ELECTROPHILE	1
o_amino_phenols	o_amino_phenols	1
o_amino_phenols	o_amino_thiophenols	1
o_amino_phenols	o_iodo_sec_aniline	0
o_amino_phenols	triazine_dichloro	1
o_amino_phenols	triazine_chloro	0
o_amino_phenols	calc_AMINES_AROMATIC_SECONDARY_1	1
o_amino_phenols	sec_boc	0
o_amino_phenols	tert_boc	0
o_amino_phenols	alcohols_primary	0
o_amino_thiophenols	NO_FG	0
o_amino_thiophenols	aldehyde	0
o_amino_thiophenols	alkynes_terminal	0
o_amino_thiophenols	amines_aliphatic_secondary	1
o_amino_thiophenols	azide	0
o_amino_thiophenols	carboxylic_acids	0
o_amino_thiophenols	thiols	0
o_amino_thiophenols	calc_THIOPHENOLS	1
o_amino_thiophenols	calc_NITRO	0
o_amino_thiophenols	calc_PHENOLS	1
o_amino_thiophenols	sec_fmoc	0
o_amino_thiophenols	sulphonyl_chlorides	1
o_amino_thiophenols	boronics_aromatic	0
o_amino_thiophenols	tert_fmoc	0
o_amino_thiophenols	ester_methyl_ethyl	0
o_amino_thiophenols	nitro_fluoro	1
o_amino_thiophenols	sec_aniline_boc	0
o_amino_thiophenols	tert_aniline_boc	0
o_amino_thiophenols	o_nitro_sec_aniline	0
o_amino_thiophenols	calc_ARYLHALIDE	0
o_amino_thiophenols	amines-aliphatic-primary	1
o_amino_thiophenols	calc_AMINES_AROMATIC_PRIMARY	1
o_amino_thiophenols	isocyanates	1
o_amino_thiophenols	isothiocyanates	1
o_amino_thiophenols	o_iodo_aniline	1
o_amino_thiophenols	hydrazines_primary	1
o_amino_thiophenols	nitrile	0
o_amino_thiophenols	ketones_a_bromo	1
o_amino_thiophenols	ynones	0
o_amino_thiophenols	amidines_primary	0
o_amino_thiophenols	amidines_secondary	0
o_amino_thiophenols	guanidines_secondary_primary	0
o_amino_thiophenols	guanidines_secondary_secondary	0
o_amino_thiophenols	guanidines_tertiary_primary	0
o_amino_thiophenols	guanidines_tertiary_secondary	0
o_amino_thiophenols	calc_NAS_ELECTROPHILE	1
o_amino_thiophenols	o_amino_phenols	1
o_amino_thiophenols	o_amino_thiophenols	1
o_amino_thiophenols	o_iodo_sec_aniline	0
o_amino_thiophenols	triazine_dichloro	1
o_amino_thiophenols	triazine_chloro	0
o_amino_thiophenols	calc_AMINES_AROMATIC_SECONDARY_1	1
o_amino_thiophenols	sec_boc	0
o_amino_thiophenols	tert_boc	0
o_amino_thiophenols	alcohols_primary	0
o_iodo_sec_aniline	NO_FG	0
o_iodo_sec_aniline	aldehyde	0
o_iodo_sec_aniline	alkynes_terminal	0
o_iodo_sec_aniline	amines_aliphatic_secondary	0
o_iodo_sec_aniline	azide	0
o_iodo_sec_aniline	carboxylic_acids	0
o_iodo_sec_aniline	thiols	0
o_iodo_sec_aniline	calc_THIOPHENOLS	0
o_iodo_sec_aniline	calc_NITRO	0
o_iodo_sec_aniline	calc_PHENOLS	0
o_iodo_sec_aniline	sec_fmoc	0
o_iodo_sec_aniline	sulphonyl_chlorides	0
o_iodo_sec_aniline	boronics_aromatic	1
o_iodo_sec_aniline	tert_fmoc	0
o_iodo_sec_aniline	ester_methyl_ethyl	0
o_iodo_sec_aniline	nitro_fluoro	0
o_iodo_sec_aniline	sec_aniline_boc	0
o_iodo_sec_aniline	tert_aniline_boc	0
o_iodo_sec_aniline	o_nitro_sec_aniline	0
o_iodo_sec_aniline	calc_ARYLHALIDE	1
o_iodo_sec_aniline	amines-aliphatic-primary	0
o_iodo_sec_aniline	calc_AMINES_AROMATIC_PRIMARY	0
o_iodo_sec_aniline	isocyanates	1
o_iodo_sec_aniline	isothiocyanates	1
o_iodo_sec_aniline	o_iodo_aniline	0
o_iodo_sec_aniline	hydrazines_primary	0
o_iodo_sec_aniline	nitrile	0
o_iodo_sec_aniline	ketones_a_bromo	0
o_iodo_sec_aniline	ynones	0
o_iodo_sec_aniline	amidines_primary	0
o_iodo_sec_aniline	amidines_secondary	0
o_iodo_sec_aniline	guanidines_secondary_primary	0
o_iodo_sec_aniline	guanidines_secondary_secondary	0
o_iodo_sec_aniline	guanidines_tertiary_primary	0
o_iodo_sec_aniline	guanidines_tertiary_secondary	0
o_iodo_sec_aniline	calc_NAS_ELECTROPHILE	0
o_iodo_sec_aniline	o_amino_phenols	0
o_iodo_sec_aniline	o_amino_thiophenols	0
o_iodo_sec_aniline	o_iodo_sec_aniline	1
o_iodo_sec_aniline	triazine_dichloro	0
o_iodo_sec_aniline	triazine_chloro	0
o_iodo_sec_aniline	calc_AMINES_AROMATIC_SECONDARY_1	0
o_iodo_sec_aniline	sec_boc	0
o_iodo_sec_aniline	tert_boc	0
o_iodo_sec_aniline	alcohols_primary	0
triazine_dichloro	NO_FG	0
triazine_dichloro	aldehyde	0
triazine_dichloro	alkynes_terminal	0
triazine_dichloro	amines_aliphatic_secondary	1
triazine_dichloro	azide	0
triazine_dichloro	carboxylic_acids	0
triazine_dichloro	thiols	0
triazine_dichloro	calc_THIOPHENOLS	1
triazine_dichloro	calc_NITRO	0
triazine_dichloro	calc_PHENOLS	1
triazine_dichloro	sec_fmoc	0
triazine_dichloro	sulphonyl_chlorides	1
triazine_dichloro	boronics_aromatic	0
triazine_dichloro	tert_fmoc	0
triazine_dichloro	ester_methyl_ethyl	0
triazine_dichloro	nitro_fluoro	1
triazine_dichloro	sec_aniline_boc	0
triazine_dichloro	tert_aniline_boc	0
triazine_dichloro	o_nitro_sec_aniline	0
triazine_dichloro	calc_ARYLHALIDE	0
triazine_dichloro	amines-aliphatic-primary	1
triazine_dichloro	calc_AMINES_AROMATIC_PRIMARY	1
triazine_dichloro	isocyanates	1
triazine_dichloro	isothiocyanates	1
triazine_dichloro	o_iodo_aniline	1
triazine_dichloro	hydrazines_primary	1
triazine_dichloro	nitrile	0
triazine_dichloro	ketones_a_bromo	1
triazine_dichloro	ynones	0
triazine_dichloro	amidines_primary	0
triazine_dichloro	amidines_secondary	0
triazine_dichloro	guanidines_secondary_primary	1
triazine_dichloro	guanidines_secondary_secondary	1
triazine_dichloro	guanidines_tertiary_primary	1
triazine_dichloro	guanidines_tertiary_secondary	1
triazine_dichloro	calc_NAS_ELECTROPHILE	1
triazine_dichloro	o_amino_phenols	1
triazine_dichloro	o_amino_thiophenols	1
triazine_dichloro	o_iodo_sec_aniline	0
triazine_dichloro	triazine_dichloro	1
triazine_dichloro	triazine_chloro	0
triazine_dichloro	calc_AMINES_AROMATIC_SECONDARY_1	1
triazine_dichloro	sec_boc	0
triazine_dichloro	tert_boc	0
triazine_dichloro	alcohols_primary	0
triazine_chloro	NO_FG	0
triazine_chloro	aldehyde	0
triazine_chloro	alkynes_terminal	0
triazine_chloro	amines_aliphatic_secondary	0
triazine_chloro	azide	0
triazine_chloro	carboxylic_acids	0
triazine_chloro	thiols	0
triazine_chloro	calc_THIOPHENOLS	0
triazine_chloro	calc_NITRO	0
triazine_chloro	calc_PHENOLS	0
triazine_chloro	sec_fmoc	0
triazine_chloro	sulphonyl_chlorides	0
triazine_chloro	boronics_aromatic	0
triazine_chloro	tert_fmoc	0
triazine_chloro	ester_methyl_ethyl	0
triazine_chloro	nitro_fluoro	0
triazine_chloro	sec_aniline_boc	0
triazine_chloro	tert_aniline_boc	0
triazine_chloro	o_nitro_sec_aniline	0
triazine_chloro	calc_ARYLHALIDE	0
triazine_chloro	amines-aliphatic-primary	0
triazine_chloro	calc_AMINES_AROMATIC_PRIMARY	0
triazine_chloro	isocyanates	0
triazine_chloro	isothiocyanates	0
triazine_chloro	o_iodo_aniline	0
triazine_chloro	hydrazines_primary	0
triazine_chloro	nitrile	0
triazine_chloro	ketones_a_bromo	0
triazine_chloro	ynones	0
triazine_chloro	amidines_primary	0
triazine_chloro	amidines_secondary	0
triazine_chloro	guanidines_secondary_primary	0
triazine_chloro	guanidines_secondary_secondary	0
triazine_chloro	guanidines_tertiary_primary	0
triazine_chloro	guanidines_tertiary_secondary	0
triazine_chloro	calc_NAS_ELECTROPHILE	1
triazine_chloro	o_amino_phenols	0
triazine_chloro	o_amino_thiophenols	0
triazine_chloro	o_iodo_sec_aniline	0
triazine_chloro	triazine_dichloro	0
triazine_chloro	triazine_chloro	1
triazine_chloro	calc_AMINES_AROMATIC_SECONDARY_1	0
triazine_chloro	sec_boc	0
triazine_chloro	tert_boc	0
triazine_chloro	alcohols_primary	0
calc_AMINES_AROMATIC_SECONDARY_1	NO_FG	0
calc_AMINES_AROMATIC_SECONDARY_1	aldehyde	0
calc_AMINES_AROMATIC_SECONDARY_1	alkynes_terminal	0
calc_AMINES_AROMATIC_SECONDARY_1	amines_aliphatic_secondary	0
calc_AMINES_AROMATIC_SECONDARY_1	azide	0
calc_AMINES_AROMATIC_SECONDARY_1	carboxylic_acids	0
calc_AMINES_AROMATIC_SECONDARY_1	thiols	0
calc_AMINES_AROMATIC_SECONDARY_1	calc_THIOPHENOLS	0
calc_AMINES_AROMATIC_SECONDARY_1	calc_NITRO	0
calc_AMINES_AROMATIC_SECONDARY_1	calc_PHENOLS	0
calc_AMINES_AROMATIC_SECONDARY_1	sec_fmoc	0
calc_AMINES_AROMATIC_SECONDARY_1	sulphonyl_chlorides	0
calc_AMINES_AROMATIC_SECONDARY_1	boronics_aromatic	0
calc_AMINES_AROMATIC_SECONDARY_1	tert_fmoc	0
calc_AMINES_AROMATIC_SECONDARY_1	ester_methyl_ethyl	0
calc_AMINES_AROMATIC_SECONDARY_1	nitro_fluoro	0
calc_AMINES_AROMATIC_SECONDARY_1	sec_aniline_boc	0
calc_AMINES_AROMATIC_SECONDARY_1	tert_aniline_boc	0
calc_AMINES_AROMATIC_SECONDARY_1	o_nitro_sec_aniline	0
calc_AMINES_AROMATIC_SECONDARY_1	calc_ARYLHALIDE	0
calc_AMINES_AROMATIC_SECONDARY_1	amines-aliphatic-primary	0
calc_AMINES_AROMATIC_SECONDARY_1	calc_AMINES_AROMATIC_PRIMARY	0
calc_AMINES_AROMATIC_SECONDARY_1	isocyanates	0
calc_AMINES_AROMATIC_SECONDARY_1	isothiocyanates	0
calc_AMINES_AROMATIC_SECONDARY_1	o_iodo_aniline	0
calc_AMINES_AROMATIC_SECONDARY_1	hydrazines_primary	0
calc_AMINES_AROMATIC_SECONDARY_1	nitrile	0
calc_AMINES_AROMATIC_SECONDARY_1	ketones_a_bromo	0
calc_AMINES_AROMATIC_SECONDARY_1	ynones	0
calc_AMINES_AROMATIC_SECONDARY_1	amidines_primary	0
calc_AMINES_AROMATIC_SECONDARY_1	amidines_secondary	0
calc_AMINES_AROMATIC_SECONDARY_1	guanidines_secondary_primary	0
calc_AMINES_AROMATIC_SECONDARY_1	guanidines_secondary_secondary	0
calc_AMINES_AROMATIC_SECONDARY_1	guanidines_tertiary_primary	0
calc_AMINES_AROMATIC_SECONDARY_1	guanidines_tertiary_secondary	0
calc_AMINES_AROMATIC_SECONDARY_1	calc_NAS_ELECTROPHILE	0
calc_AMINES_AROMATIC_SECONDARY_1	o_amino_phenols	0
calc_AMINES_AROMATIC_SECONDARY_1	o_amino_thiophenols	0
calc_AMINES_AROMATIC_SECONDARY_1	o_iodo_sec_aniline	0
calc_AMINES_AROMATIC_SECONDARY_1	triazine_dichloro	0
calc_AMINES_AROMATIC_SECONDARY_1	triazine_chloro	0
calc_AMINES_AROMATIC_SECONDARY_1	calc_AMINES_AROMATIC_SECONDARY_1	1
calc_AMINES_AROMATIC_SECONDARY_1	sec_boc	0
